State,ResidenceType_Urban,Household_members,HealthInsurance,Single_Parent,Religion,family_id
Telangana,0,7,0,0,1,131616
Telangana,0,5,1,0,1,131617
Telangana,0,5,0,0,1,131618
Telangana,0,3,0,0,2,131619
Telangana,0,6,1,0,1,131620
Telangana,0,4,1,0,1,131621
Telangana,0,10,0,0,1,131622
Telangana,0,10,1,0,1,131623
Telangana,0,3,0,0,1,131624
Telangana,0,3,1,0,1,131625
Telangana,0,7,0,0,1,131626
Telangana,0,5,0,0,1,131627
Telangana,0,4,0,0,1,131628
Telangana,0,5,1,0,1,131629
Telangana,0,3,0,0,1,131630
Telangana,0,3,0,0,1,131631
Telangana,0,4,1,0,1,131632
Telangana,0,5,1,0,1,131633
Telangana,0,9,1,0,1,131634
Telangana,0,9,1,0,1,131635
Telangana,0,5,1,0,1,131636
Telangana,0,4,0,0,1,131637
Telangana,0,5,0,0,1,131638
Telangana,0,3,1,0,1,131639
Telangana,0,11,0,0,1,131640
Telangana,0,11,0,0,1,131641
Telangana,0,3,0,0,1,131642
Telangana,0,2,0,0,1,131643
Telangana,0,7,0,0,1,131644
Telangana,0,4,1,0,1,131645
Telangana,1,7,1,0,2,131646
Telangana,1,5,0,0,2,131647
Telangana,1,5,1,0,1,131648
Telangana,1,4,0,0,1,131649
Telangana,1,3,1,0,1,131650
Telangana,1,3,0,0,4,131651
Telangana,1,12,1,0,2,131652
Telangana,1,9,0,0,2,131653
Telangana,1,9,0,0,2,131654
Telangana,1,6,1,0,2,131655
Telangana,1,3,1,0,1,131656
Telangana,1,4,1,0,1,131657
Telangana,1,3,0,0,1,131658
Telangana,1,5,1,0,1,131659
Telangana,1,5,0,0,1,131660
Telangana,1,3,0,0,1,131661
Telangana,1,3,1,0,1,131662
Telangana,1,8,1,0,1,131663
Telangana,1,5,0,0,1,131664
Telangana,1,4,0,0,1,131665
Telangana,1,4,1,0,1,131666
Telangana,1,7,0,0,2,131667
Telangana,1,5,1,0,1,131668
Telangana,1,6,1,0,2,131669
Telangana,1,4,1,0,1,131670
Telangana,1,5,0,0,2,131671
Telangana,1,4,1,0,1,131672
Telangana,1,5,1,0,1,131673
Telangana,1,4,0,0,1,131674
Telangana,1,6,0,0,1,131675
Telangana,1,8,1,0,2,131676
Telangana,1,4,1,0,2,131677
Telangana,1,2,1,0,1,131678
Telangana,1,4,0,0,2,131679
Telangana,1,7,0,0,2,131680
Telangana,1,4,0,0,2,131681
Telangana,1,3,0,0,1,131682
Telangana,1,3,1,0,1,131683
Telangana,1,5,0,0,1,131684
Telangana,1,3,0,0,1,131685
Telangana,1,5,1,0,2,131686
Telangana,1,7,1,0,1,131687
Telangana,1,5,1,0,2,131688
Telangana,0,7,0,0,1,131689
Telangana,0,5,0,0,1,131690
Telangana,0,4,0,0,1,131691
Telangana,0,6,0,0,1,131692
Telangana,0,5,0,0,1,131693
Telangana,0,5,1,1,1,131694
Telangana,0,4,0,0,1,131695
Telangana,0,5,0,0,1,131696
Telangana,0,4,0,0,1,131697
Telangana,0,4,0,0,1,131698
Telangana,0,6,1,0,1,131699
Telangana,0,6,1,0,1,131700
Telangana,0,6,1,1,1,131701
Telangana,0,6,0,0,1,131702
Telangana,0,3,1,0,1,131703
Telangana,0,4,0,0,1,131704
Telangana,0,5,1,0,1,131705
Telangana,0,4,0,0,1,131706
Telangana,0,4,0,0,1,131707
Telangana,0,4,0,0,1,131708
Telangana,0,5,1,0,1,131709
Telangana,0,3,1,0,1,131710
Telangana,0,4,0,0,1,131711
Telangana,0,4,0,0,1,131712
Telangana,0,4,0,0,1,131713
Telangana,0,5,0,0,1,131714
Telangana,0,7,0,0,1,131715
Telangana,0,6,1,0,1,131716
Telangana,0,5,1,0,1,131717
Telangana,0,5,1,0,1,131718
Telangana,0,3,1,0,1,131719
Telangana,0,5,1,0,1,131720
Telangana,0,3,0,0,1,131721
Telangana,0,4,1,0,1,131722
Telangana,0,6,1,0,2,131723
Telangana,0,4,0,0,1,131724
Telangana,0,6,0,0,1,131725
Telangana,0,7,1,0,1,131726
Telangana,0,4,1,0,1,131727
Telangana,0,5,1,0,1,131728
Telangana,0,4,0,0,1,131729
Telangana,0,8,0,0,1,131730
Telangana,0,8,1,0,1,131731
Telangana,0,6,0,0,1,131732
Telangana,0,5,1,0,1,131733
Telangana,0,4,1,0,1,131734
Telangana,0,4,0,0,1,131735
Telangana,0,4,0,0,1,131736
Telangana,0,5,1,0,1,131737
Telangana,0,3,0,0,1,131738
Telangana,0,5,1,0,1,131739
Telangana,0,5,1,0,1,131740
Telangana,0,5,0,0,1,131741
Telangana,0,4,0,0,1,131742
Telangana,0,5,0,0,1,131743
Telangana,0,5,1,0,1,131744
Telangana,0,3,0,0,1,131745
Telangana,0,8,1,0,1,131746
Telangana,0,6,0,0,1,131747
Telangana,0,4,0,0,1,131748
Telangana,0,4,1,0,1,131749
Telangana,0,3,1,0,1,131750
Telangana,0,5,0,0,2,131751
Telangana,0,4,1,0,1,131752
Telangana,0,3,0,0,1,131753
Telangana,0,6,1,0,1,131754
Telangana,0,6,1,0,1,131755
Telangana,0,6,1,0,1,131756
Telangana,0,3,0,0,1,131757
Telangana,0,4,1,0,1,131758
Telangana,0,5,1,0,1,131759
Telangana,0,14,0,0,2,131760
Telangana,0,5,1,0,1,131761
Telangana,0,5,0,0,1,131762
Telangana,0,6,1,0,1,131763
Telangana,0,5,1,0,1,131764
Telangana,0,4,0,0,1,131765
Telangana,0,5,0,0,1,131766
Telangana,0,4,0,0,1,131767
Telangana,0,6,0,0,1,131768
Telangana,0,4,0,0,1,131769
Telangana,0,6,0,0,1,131770
Telangana,0,4,1,0,2,131771
Telangana,0,6,1,0,1,131772
Telangana,0,5,1,0,1,131773
Telangana,0,5,0,0,1,131774
Telangana,0,4,0,0,1,131775
Telangana,0,5,1,0,1,131776
Telangana,0,6,1,0,1,131777
Telangana,0,6,1,0,1,131778
Telangana,0,4,0,0,1,131779
Telangana,0,3,0,0,1,131780
Telangana,0,6,0,0,1,131781
Telangana,0,5,1,0,1,131782
Telangana,0,5,1,0,1,131783
Telangana,0,4,0,0,1,131784
Telangana,1,6,1,0,1,131785
Telangana,1,4,0,0,1,131786
Telangana,1,7,1,0,1,131787
Telangana,1,10,1,0,1,131788
Telangana,1,10,0,0,1,131789
Telangana,1,4,0,1,1,131790
Telangana,1,4,0,0,1,131791
Telangana,1,4,0,0,1,131792
Telangana,1,7,0,0,2,131793
Telangana,1,7,1,0,2,131794
Telangana,1,5,0,0,1,131795
Telangana,1,4,1,0,1,131796
Telangana,1,3,0,0,1,131797
Telangana,1,3,0,0,1,131798
Telangana,1,4,1,0,1,131799
Telangana,1,4,1,0,1,131800
Telangana,1,6,0,0,1,131801
Telangana,1,7,0,0,1,131802
Telangana,1,6,1,0,1,131803
Telangana,1,3,1,0,1,131804
Telangana,1,5,1,0,1,131805
Telangana,1,8,1,0,1,131806
Telangana,1,3,1,0,1,131807
Telangana,1,6,1,0,1,131808
Telangana,1,4,0,0,1,131809
Telangana,1,4,0,0,1,131810
Telangana,1,6,0,0,1,131811
Telangana,1,7,1,0,1,131812
Telangana,1,4,0,0,1,131813
Telangana,1,4,1,0,1,131814
Telangana,1,4,0,0,1,131815
Telangana,1,4,0,0,1,131816
Telangana,1,5,0,0,1,131817
Telangana,1,3,0,0,1,131818
Telangana,1,3,0,0,1,131819
Telangana,1,3,0,0,1,131820
Telangana,1,4,0,0,1,131821
Telangana,1,6,1,0,1,131822
Telangana,1,4,1,1,1,131823
Telangana,1,4,1,0,1,131824
Telangana,1,8,0,0,1,131825
Telangana,1,9,0,0,1,131826
Telangana,1,9,0,0,1,131827
Telangana,1,6,0,0,1,131828
Telangana,1,7,0,0,2,131829
Telangana,1,5,0,0,1,131830
Telangana,1,9,1,0,1,131831
Telangana,1,9,0,0,1,131832
Telangana,1,3,0,0,1,131833
Telangana,1,5,0,0,2,131834
Telangana,1,3,0,0,2,131835
Telangana,1,6,0,0,1,131836
Telangana,1,8,1,0,1,131837
Telangana,1,6,1,0,2,131838
Telangana,1,5,1,0,2,131839
Telangana,1,7,1,0,2,131840
Telangana,1,4,0,0,2,131841
Telangana,1,4,0,0,2,131842
Telangana,1,3,0,0,1,131843
Telangana,1,6,1,0,2,131844
Telangana,1,5,0,0,2,131845
Telangana,1,8,0,0,1,131846
Telangana,1,4,0,0,1,131847
Telangana,1,9,0,0,2,131848
Telangana,1,9,1,0,2,131849
Telangana,1,7,1,0,2,131850
Telangana,1,12,0,0,2,131851
Telangana,1,12,0,0,1,131852
Telangana,1,9,0,0,2,131853
Telangana,1,6,0,0,2,131854
Telangana,1,5,0,0,2,131855
Telangana,1,5,0,0,2,131856
Telangana,1,9,0,0,2,131857
Telangana,1,4,0,0,1,131858
Telangana,1,7,0,0,2,131859
Telangana,1,7,0,0,1,131860
Telangana,1,3,0,0,1,131861
Telangana,1,4,0,0,2,131862
Telangana,1,5,0,0,1,131863
Telangana,1,5,0,0,1,131864
Telangana,1,4,0,0,1,131865
Telangana,1,2,0,0,1,131866
Telangana,1,4,1,0,1,131867
Telangana,1,5,1,0,1,131868
Telangana,1,10,1,0,1,131869
Telangana,1,6,1,0,1,131870
Telangana,1,4,1,0,1,131871
Telangana,1,5,0,0,2,131872
Telangana,1,6,0,0,1,131873
Telangana,1,4,0,0,2,131874
Telangana,1,6,1,0,1,131875
Telangana,1,4,0,0,1,131876
Telangana,1,17,0,0,2,131877
Telangana,1,5,0,0,2,131878
Telangana,1,4,1,0,1,131879
Telangana,1,5,0,0,1,131880
Telangana,1,4,0,0,1,131881
Telangana,1,4,0,0,1,131882
Telangana,1,4,0,0,1,131883
Telangana,1,5,0,0,1,131884
Telangana,1,10,0,0,1,131885
Telangana,1,3,0,0,1,131886
Telangana,1,4,1,0,2,131887
Telangana,1,5,0,0,1,131888
Telangana,1,6,0,0,1,131889
Telangana,1,5,0,0,1,131890
Telangana,1,6,0,0,1,131891
Telangana,1,6,0,0,1,131892
Telangana,1,6,1,0,1,131893
Telangana,1,3,1,0,1,131894
Telangana,1,6,0,0,1,131895
Telangana,1,4,0,0,1,131896
Telangana,1,8,1,0,1,131897
Telangana,1,9,0,0,2,131898
Telangana,1,8,1,0,2,131899
Telangana,1,6,0,0,2,131900
Telangana,1,7,1,0,2,131901
Telangana,1,4,0,0,1,131902
Telangana,1,6,0,0,1,131903
Telangana,1,4,1,0,1,131904
Telangana,1,7,0,0,1,131905
Telangana,1,5,1,0,1,131906
Telangana,1,3,1,0,2,131907
Telangana,1,5,0,0,4,131908
Telangana,1,3,0,0,1,131909
Telangana,1,6,0,0,1,131910
Telangana,1,7,0,0,1,131911
Telangana,1,5,0,0,1,131912
Telangana,1,4,1,0,1,131913
Telangana,1,4,1,0,1,131914
Telangana,1,3,1,0,1,131915
Telangana,1,8,0,0,1,131916
Telangana,1,6,1,0,1,131917
Telangana,1,7,0,0,1,131918
Telangana,1,5,0,0,2,131919
Telangana,0,5,0,0,1,131920
Telangana,0,3,0,0,2,131921
Telangana,0,3,1,0,1,131922
Telangana,0,4,1,0,1,131923
Telangana,0,2,0,1,1,131924
Telangana,0,2,0,0,1,131925
Telangana,0,3,0,0,1,131926
Telangana,0,4,1,0,1,131927
Telangana,0,4,0,0,1,131928
Telangana,0,6,1,0,1,131929
Telangana,0,4,0,0,1,131930
Telangana,0,3,0,0,1,131931
Telangana,0,3,0,0,1,131932
Telangana,0,5,0,0,1,131933
Telangana,0,2,0,0,1,131934
Telangana,0,4,0,0,1,131935
Telangana,0,7,1,0,1,131936
Telangana,0,5,0,1,1,131937
Telangana,0,7,0,0,1,131938
Telangana,0,5,0,0,1,131939
Telangana,0,5,0,0,1,131940
Telangana,0,5,1,0,1,131941
Telangana,0,4,0,0,1,131942
Telangana,0,3,0,0,1,131943
Telangana,0,4,0,0,1,131944
Telangana,0,6,0,0,1,131945
Telangana,0,5,0,0,1,131946
Telangana,0,4,1,0,1,131947
Telangana,0,5,1,0,1,131948
Telangana,0,6,1,0,1,131949
Telangana,0,4,1,0,1,131950
Telangana,0,4,0,0,1,131951
Telangana,0,4,1,0,1,131952
Telangana,0,5,0,0,1,131953
Telangana,0,8,1,0,1,131954
Telangana,0,4,1,0,1,131955
Telangana,0,6,1,0,1,131956
Telangana,0,3,0,0,1,131957
Telangana,0,3,0,0,1,131958
Telangana,0,7,0,0,1,131959
Telangana,0,2,0,0,1,131960
Telangana,0,4,0,0,1,131961
Telangana,0,4,1,0,1,131962
Telangana,0,4,0,0,1,131963
Telangana,0,4,1,0,1,131964
Telangana,0,3,1,0,1,131965
Telangana,0,4,0,0,1,131966
Telangana,0,5,1,1,1,131967
Telangana,0,6,0,0,2,131968
Telangana,0,5,1,0,1,131969
Telangana,0,4,1,0,1,131970
Telangana,0,4,0,0,1,131971
Telangana,0,7,0,0,1,131972
Telangana,0,5,1,0,1,131973
Telangana,0,4,0,0,2,131974
Telangana,0,6,1,0,1,131975
Telangana,0,6,0,0,1,131976
Telangana,0,5,1,0,1,131977
Telangana,0,4,1,0,1,131978
Telangana,0,4,1,0,1,131979
Telangana,0,7,1,0,1,131980
Telangana,0,5,0,0,1,131981
Telangana,0,3,0,1,1,131982
Telangana,0,4,1,0,1,131983
Telangana,0,4,0,0,1,131984
Telangana,0,4,0,0,1,131985
Telangana,0,5,1,0,1,131986
Telangana,0,5,0,0,1,131987
Telangana,0,6,0,0,1,131988
Telangana,0,5,0,0,1,131989
Telangana,0,7,0,0,1,131990
Telangana,0,4,0,0,1,131991
Telangana,0,6,1,0,1,131992
Telangana,0,4,0,0,2,131993
Telangana,0,9,1,0,2,131994
Telangana,0,4,0,0,1,131995
Telangana,0,4,0,0,1,131996
Telangana,0,2,0,0,1,131997
Telangana,0,7,1,0,1,131998
Telangana,0,4,1,0,1,131999
Telangana,0,6,0,0,1,132000
Telangana,0,4,0,0,1,132001
Telangana,0,4,0,0,1,132002
Telangana,0,4,0,0,1,132003
Telangana,0,5,0,0,1,132004
Telangana,0,2,0,0,2,132005
Telangana,0,5,0,0,2,132006
Telangana,0,4,0,0,1,132007
Telangana,0,5,1,0,1,132008
Telangana,0,7,1,0,2,132009
Telangana,0,7,1,0,2,132010
Telangana,0,11,1,0,1,132011
Telangana,0,11,0,0,1,132012
Telangana,0,3,0,0,1,132013
Telangana,0,7,1,0,1,132014
Telangana,0,10,1,0,2,132015
Telangana,0,10,1,0,2,132016
Telangana,0,7,1,0,1,132017
Telangana,0,7,1,0,1,132018
Telangana,0,2,1,0,1,132019
Telangana,0,4,0,0,1,132020
Telangana,0,4,0,0,1,132021
Telangana,0,4,1,0,1,132022
Telangana,0,6,1,0,1,132023
Telangana,0,4,0,0,1,132024
Telangana,0,4,0,0,1,132025
Telangana,0,3,0,0,1,132026
Telangana,0,3,1,0,1,132027
Telangana,0,6,0,0,1,132028
Telangana,0,3,1,0,1,132029
Telangana,0,4,1,0,1,132030
Telangana,0,7,0,0,1,132031
Telangana,0,6,0,0,1,132032
Telangana,0,2,1,0,1,132033
Telangana,1,7,0,0,1,132034
Telangana,1,4,0,0,1,132035
Telangana,1,6,1,0,1,132036
Telangana,1,7,0,0,1,132037
Telangana,1,4,0,0,1,132038
Telangana,1,3,0,0,1,132039
Telangana,1,5,1,0,2,132040
Telangana,1,7,0,0,2,132041
Telangana,1,5,0,0,2,132042
Telangana,1,8,0,0,2,132043
Telangana,1,5,0,0,2,132044
Telangana,1,9,1,0,2,132045
Telangana,1,5,1,0,2,132046
Telangana,1,4,0,0,1,132047
Telangana,1,4,1,0,1,132048
Telangana,1,4,1,0,1,132049
Telangana,1,5,1,0,1,132050
Telangana,1,5,1,0,1,132051
Telangana,1,5,1,0,1,132052
Telangana,1,4,0,0,1,132053
Telangana,1,4,1,0,1,132054
Telangana,1,4,0,0,1,132055
Telangana,1,4,1,0,1,132056
Telangana,1,5,0,0,1,132057
Telangana,1,4,1,0,1,132058
Telangana,1,4,0,0,1,132059
Telangana,1,4,0,0,1,132060
Telangana,1,4,0,0,1,132061
Telangana,1,4,0,0,1,132062
Telangana,1,4,0,0,1,132063
Telangana,1,7,0,0,2,132064
Telangana,1,6,1,0,2,132065
Telangana,1,5,0,0,2,132066
Telangana,1,5,1,0,2,132067
Telangana,1,3,0,0,1,132068
Telangana,1,3,0,0,1,132069
Telangana,1,5,0,0,1,132070
Telangana,1,4,0,0,1,132071
Telangana,1,4,0,0,1,132072
Telangana,1,3,0,0,2,132073
Telangana,1,4,0,0,1,132074
Telangana,1,3,0,0,2,132075
Telangana,0,5,1,0,1,132076
Telangana,0,6,1,0,1,132077
Telangana,0,4,1,0,1,132078
Telangana,0,7,1,0,1,132079
Telangana,0,5,1,0,1,132080
Telangana,0,4,0,0,2,132081
Telangana,0,5,1,0,1,132082
Telangana,0,6,0,0,1,132083
Telangana,0,4,0,0,1,132084
Telangana,0,3,0,0,1,132085
Telangana,0,8,1,0,1,132086
Telangana,0,5,1,0,1,132087
Telangana,0,5,1,0,1,132088
Telangana,0,8,1,0,1,132089
Telangana,0,3,1,0,1,132090
Telangana,0,9,1,0,1,132091
Telangana,0,3,1,0,1,132092
Telangana,0,3,0,0,1,132093
Telangana,0,7,1,0,1,132094
Telangana,0,4,0,0,1,132095
Telangana,0,4,0,0,1,132096
Telangana,0,7,0,0,1,132097
Telangana,0,9,0,0,1,132098
Telangana,0,8,1,0,1,132099
Telangana,0,7,1,0,1,132100
Telangana,0,4,0,0,1,132101
Telangana,0,7,0,0,1,132102
Telangana,0,6,1,0,1,132103
Telangana,0,5,1,0,1,132104
Telangana,0,7,1,0,1,132105
Telangana,0,6,1,0,1,132106
Telangana,0,3,1,0,1,132107
Telangana,0,4,1,0,1,132108
Telangana,0,4,1,0,1,132109
Telangana,0,5,1,0,1,132110
Telangana,0,6,1,0,1,132111
Telangana,0,4,0,0,1,132112
Telangana,0,3,0,0,1,132113
Telangana,0,8,0,0,1,132114
Telangana,0,6,0,0,1,132115
Telangana,0,4,0,0,1,132116
Telangana,0,3,1,0,1,132117
Telangana,0,6,1,0,1,132118
Telangana,0,5,1,0,1,132119
Telangana,0,4,0,0,1,132120
Telangana,0,6,1,0,1,132121
Telangana,0,4,1,0,1,132122
Telangana,0,7,1,0,1,132123
Telangana,0,9,0,0,1,132124
Telangana,0,3,0,0,1,132125
Telangana,0,4,0,0,1,132126
Telangana,0,4,1,0,1,132127
Telangana,0,3,1,0,1,132128
Telangana,0,4,1,0,1,132129
Telangana,0,4,1,0,1,132130
Telangana,0,8,1,0,1,132131
Telangana,0,3,0,0,1,132132
Telangana,0,6,0,0,1,132133
Telangana,0,5,1,0,1,132134
Telangana,0,6,1,0,1,132135
Telangana,0,8,1,0,1,132136
Telangana,0,4,0,0,1,132137
Telangana,0,6,0,0,1,132138
Telangana,0,7,1,0,1,132139
Telangana,0,5,0,0,1,132140
Telangana,0,4,1,0,1,132141
Telangana,0,4,1,0,1,132142
Telangana,0,6,0,0,1,132143
Telangana,0,5,1,0,1,132144
Telangana,0,13,0,0,1,132145
Telangana,0,6,1,0,1,132146
Telangana,0,4,1,0,1,132147
Telangana,0,6,1,0,1,132148
Telangana,0,7,1,0,1,132149
Telangana,0,8,0,0,1,132150
Telangana,0,8,1,0,1,132151
Telangana,0,4,1,0,1,132152
Telangana,0,5,1,0,1,132153
Telangana,0,5,1,0,1,132154
Telangana,0,6,0,0,1,132155
Telangana,0,4,1,0,1,132156
Telangana,0,4,1,0,1,132157
Telangana,0,6,1,0,1,132158
Telangana,0,4,1,0,1,132159
Telangana,0,7,1,0,1,132160
Telangana,0,5,0,0,1,132161
Telangana,0,3,0,0,1,132162
Telangana,0,3,0,0,1,132163
Telangana,0,8,1,0,1,132164
Telangana,0,5,1,0,1,132165
Telangana,0,4,0,0,1,132166
Telangana,0,4,1,0,1,132167
Telangana,0,7,0,0,1,132168
Telangana,0,6,1,0,1,132169
Telangana,0,5,1,0,1,132170
Telangana,0,4,1,0,1,132171
Telangana,0,5,0,0,1,132172
Telangana,0,7,1,0,1,132173
Telangana,0,6,1,0,1,132174
Telangana,0,5,1,0,2,132175
Telangana,0,4,0,0,1,132176
Telangana,0,5,1,0,1,132177
Telangana,0,4,0,0,1,132178
Telangana,1,5,1,0,1,132179
Telangana,1,4,1,0,1,132180
Telangana,1,4,0,0,1,132181
Telangana,1,3,0,0,1,132182
Telangana,1,3,0,0,1,132183
Telangana,1,4,0,0,1,132184
Telangana,1,4,0,0,1,132185
Telangana,1,3,0,0,1,132186
Telangana,1,4,0,0,1,132187
Telangana,1,4,0,0,1,132188
Telangana,1,4,0,0,1,132189
Telangana,1,4,1,0,1,132190
Telangana,1,4,1,0,1,132191
Telangana,1,4,0,0,1,132192
Telangana,1,4,1,1,1,132193
Telangana,1,5,0,0,1,132194
Telangana,1,5,0,0,1,132195
Telangana,1,4,0,0,1,132196
Telangana,1,5,1,0,2,132197
Telangana,1,5,0,0,1,132198
Telangana,1,4,0,0,1,132199
Telangana,0,5,0,0,1,132200
Telangana,0,4,0,0,1,132201
Telangana,0,3,0,0,1,132202
Telangana,0,3,0,0,1,132203
Telangana,0,6,1,0,2,132204
Telangana,0,5,1,0,1,132205
Telangana,0,4,1,0,1,132206
Telangana,0,7,1,0,1,132207
Telangana,0,6,1,0,1,132208
Telangana,0,4,0,1,2,132209
Telangana,0,4,1,0,1,132210
Telangana,0,5,0,0,1,132211
Telangana,0,5,1,0,1,132212
Telangana,0,6,0,0,1,132213
Telangana,0,5,1,0,1,132214
Telangana,0,4,0,0,1,132215
Telangana,0,6,0,0,1,132216
Telangana,0,5,1,0,1,132217
Telangana,0,4,0,0,1,132218
Telangana,0,5,0,0,1,132219
Telangana,0,5,0,0,1,132220
Telangana,0,4,1,0,1,132221
Telangana,0,6,0,0,1,132222
Telangana,0,4,0,0,1,132223
Telangana,0,4,0,0,1,132224
Telangana,0,8,0,0,1,132225
Telangana,0,4,1,0,1,132226
Telangana,0,4,0,0,1,132227
Telangana,0,4,1,0,1,132228
Telangana,0,7,0,0,1,132229
Telangana,0,6,1,0,1,132230
Telangana,0,5,0,0,1,132231
Telangana,0,4,0,0,1,132232
Telangana,0,4,0,0,1,132233
Telangana,0,3,1,0,1,132234
Telangana,0,4,0,0,1,132235
Telangana,0,4,0,0,1,132236
Telangana,0,5,0,0,1,132237
Telangana,0,4,1,0,1,132238
Telangana,0,7,1,0,1,132239
Telangana,0,3,1,0,1,132240
Telangana,0,4,0,0,1,132241
Telangana,0,4,0,0,1,132242
Telangana,0,4,0,0,1,132243
Telangana,0,6,0,0,1,132244
Telangana,0,8,0,0,1,132245
Telangana,0,3,1,0,1,132246
Telangana,0,4,1,0,1,132247
Telangana,0,4,1,0,1,132248
Telangana,0,3,0,0,1,132249
Telangana,0,7,1,0,1,132250
Telangana,0,4,0,0,1,132251
Telangana,0,4,1,0,1,132252
Telangana,0,5,1,0,1,132253
Telangana,0,4,1,0,1,132254
Telangana,0,7,0,0,1,132255
Telangana,0,3,0,0,1,132256
Telangana,0,4,1,0,1,132257
Telangana,0,4,0,0,1,132258
Telangana,0,4,0,0,1,132259
Telangana,0,5,0,0,1,132260
Telangana,0,4,0,0,1,132261
Telangana,0,5,0,0,1,132262
Telangana,0,6,1,0,1,132263
Telangana,0,4,0,0,1,132264
Telangana,0,5,1,0,2,132265
Telangana,0,4,1,0,1,132266
Telangana,0,3,1,0,1,132267
Telangana,0,3,1,0,1,132268
Telangana,0,5,0,0,1,132269
Telangana,0,5,1,0,1,132270
Telangana,0,4,0,0,1,132271
Telangana,0,3,0,0,1,132272
Telangana,0,6,0,0,1,132273
Telangana,0,4,1,0,1,132274
Telangana,0,5,1,0,1,132275
Telangana,0,4,0,0,1,132276
Telangana,0,6,1,0,1,132277
Telangana,0,5,0,0,2,132278
Telangana,0,4,1,0,1,132279
Telangana,0,5,0,0,1,132280
Telangana,0,4,1,0,1,132281
Telangana,0,4,1,0,1,132282
Telangana,0,5,0,0,1,132283
Telangana,0,7,0,0,1,132284
Telangana,0,3,1,0,1,132285
Telangana,0,4,1,0,1,132286
Telangana,0,6,1,0,1,132287
Telangana,0,6,1,0,2,132288
Telangana,0,4,1,0,1,132289
Telangana,0,5,1,0,1,132290
Telangana,0,5,0,0,1,132291
Telangana,0,4,1,0,1,132292
Telangana,0,5,1,0,1,132293
Telangana,0,5,1,0,2,132294
Telangana,0,6,1,0,1,132295
Telangana,0,5,0,0,1,132296
Telangana,0,4,0,0,1,132297
Telangana,0,4,1,0,1,132298
Telangana,0,4,0,0,1,132299
Telangana,0,3,1,0,1,132300
Telangana,0,6,0,0,1,132301
Telangana,0,6,0,0,1,132302
Telangana,0,4,1,0,1,132303
Telangana,0,5,0,0,1,132304
Telangana,0,3,1,0,1,132305
Telangana,1,5,1,0,1,132306
Telangana,1,4,0,0,1,132307
Telangana,1,7,0,0,1,132308
Telangana,1,4,0,0,1,132309
Telangana,1,5,0,0,2,132310
Telangana,1,6,0,0,1,132311
Telangana,1,4,0,0,1,132312
Telangana,1,4,0,0,1,132313
Telangana,1,4,1,0,1,132314
Telangana,1,3,1,0,1,132315
Telangana,1,3,0,0,1,132316
Telangana,1,5,0,0,1,132317
Telangana,0,5,0,0,1,132318
Telangana,0,5,0,0,1,132319
Telangana,0,5,0,0,1,132320
Telangana,0,6,1,0,1,132321
Telangana,0,5,1,0,1,132322
Telangana,0,5,1,0,1,132323
Telangana,0,5,0,0,1,132324
Telangana,0,6,0,0,1,132325
Telangana,0,5,1,0,1,132326
Telangana,0,4,0,0,1,132327
Telangana,0,6,0,0,1,132328
Telangana,0,3,0,0,2,132329
Telangana,0,9,1,0,1,132330
Telangana,0,11,0,0,1,132331
Telangana,0,11,0,0,1,132332
Telangana,0,5,1,0,1,132333
Telangana,0,4,0,0,1,132334
Telangana,0,4,0,0,1,132335
Telangana,0,9,0,0,1,132336
Telangana,0,7,0,0,1,132337
Telangana,0,4,0,0,1,132338
Telangana,0,4,0,0,1,132339
Telangana,0,4,0,0,2,132340
Telangana,0,9,1,0,1,132341
Telangana,0,5,0,0,1,132342
Telangana,0,5,0,0,1,132343
Telangana,0,9,1,0,1,132344
Telangana,0,5,0,0,1,132345
Telangana,0,5,1,0,1,132346
Telangana,0,5,0,0,1,132347
Telangana,0,3,0,0,1,132348
Telangana,0,6,1,0,1,132349
Telangana,0,8,1,0,1,132350
Telangana,0,4,0,0,1,132351
Telangana,0,4,1,0,1,132352
Telangana,0,9,1,0,1,132353
Telangana,0,6,1,0,1,132354
Telangana,0,4,0,0,1,132355
Telangana,0,4,0,0,1,132356
Telangana,0,6,1,0,1,132357
Telangana,0,6,1,0,1,132358
Telangana,0,4,1,0,1,132359
Telangana,0,6,0,0,1,132360
Telangana,0,6,0,0,1,132361
Telangana,0,11,1,0,1,132362
Telangana,0,5,0,0,1,132363
Telangana,0,7,0,0,1,132364
Telangana,0,6,0,0,1,132365
Telangana,0,6,0,0,1,132366
Telangana,0,6,0,0,1,132367
Telangana,0,4,0,0,1,132368
Telangana,0,3,0,0,1,132369
Telangana,0,6,0,0,1,132370
Telangana,0,8,0,0,1,132371
Telangana,0,7,0,0,1,132372
Telangana,0,7,0,0,1,132373
Telangana,0,5,1,0,1,132374
Telangana,0,5,1,0,1,132375
Telangana,0,5,1,0,1,132376
Telangana,0,5,1,0,1,132377
Telangana,0,5,1,0,1,132378
Telangana,0,5,0,0,1,132379
Telangana,0,11,1,0,1,132380
Telangana,0,11,1,0,1,132381
Telangana,0,4,0,0,1,132382
Telangana,0,6,1,0,1,132383
Telangana,0,7,1,0,1,132384
Telangana,0,4,0,0,1,132385
Telangana,0,4,1,0,1,132386
Telangana,0,9,1,0,1,132387
Telangana,0,6,1,0,1,132388
Telangana,0,7,1,0,1,132389
Telangana,0,5,1,0,1,132390
